created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Wed Nov 15 07:49:42 +0000 2023;1724696160169000975;"Pak Anies dan Cak Imin (AMIN) ingin Mewujudkan Manusia Indonesia yang Sehat, Cerdas, Produktif, Berakhlak, serta Berbudaya. Anies idaman #AMINIndonesia Nomor One";0;0;0;0;in;1703363577179181056;1724696160169000975;middlezaki;https://twitter.com/middlezaki/status/1724696160169000975
Wed Nov 15 07:49:28 +0000 2023;1724696099552997843;"Anies Baswedan menyebut sosok Cak Imin adalah aktivis yang andal. Karier beliau menginspirasi aktivis-aktivis muda di Indonesia. Anies terbaik  #AMINIndonesia Nomor One https://t.co/HOhrGM0E7Q";0;0;0;0;in;892072151511179264;1724696099552997843;savorls;https://twitter.com/savorls/status/1724696099552997843
Wed Nov 15 07:49:16 +0000 2023;1724696049712070747;"Pak Anies pun yakin langkahnya sebagai capres yang akan didampingi Cak Imin sebagai cawapres dengan kendaraan Koalisi Perubahan Persatuan (KPP) mampu berkolaborasi dengan baik untuk Indonesia. Ini pemimpin yang aku percayai😍  #AMINIndonesia Nomor One";0;0;0;0;in;1703363577179181056;1724696049712070747;middlezaki;https://twitter.com/middlezaki/status/1724696049712070747
Wed Nov 15 07:49:01 +0000 2023;1724695986000543902;".Ya Allah mudahkan pak Anis cak imin dan tim relawanya di beri kekuatan   Menurut Anies dan Cak Imin, kemiskinan di Indonesia masih sangat kasat mata, sementara pengangguran ada di mana-mana. #AMINIndonesia Nomor One https://t.co/qsnza2glLI";0;1;0;0;in;764154529000611840;1724695986000543902;artifcs;https://twitter.com/artifcs/status/1724695986000543902
Wed Nov 15 07:48:58 +0000 2023;1724695975686795603;"Kolaborasi serta kepemimpinan Anies dan Cak Imin mewakili semangat perubahan positif dan aspirasi untuk memajukan Indonesia ke arah yang lebih baik. Anies terbaik  #AMINIndonesia Nomor One https://t.co/uPczjtabCO";0;0;0;0;in;892072151511179264;1724695975686795603;savorls;https://twitter.com/savorls/status/1724695975686795603
Wed Nov 15 07:48:52 +0000 2023;1724695948323086354;"Gw sih gak ragu lagi dah buat milih Anies Baswedan dan Cak Imin, mereka sosok pemimpin yang luarbiasa untuk Indonesia, Maju terus AMIN. Anies terbaik  #AMINIndonesia Nomor One https://t.co/O5xaz0HOF9";0;0;0;0;in;892072151511179264;1724695948323086354;savorls;https://twitter.com/savorls/status/1724695948323086354
Wed Nov 15 07:48:48 +0000 2023;1724695932137295921;"Pak Anies Baswedan menyebut sosok Cak Imin adalah aktivis yang andal. Karier beliau menginspirasi aktivis-aktivis muda di Indonesia. Banyak prestasi beliau jadi gak ragu untuk dengan kata-kata beliau #AMINIndonesia Nomor One";0;0;0;0;in;1703363577179181056;1724695932137295921;middlezaki;https://twitter.com/middlezaki/status/1724695932137295921
Wed Nov 15 07:48:45 +0000 2023;1724695919248150793;"Ya Allah ..mudahkan jalan Pak Anies menuju RI 1 🤲🤲 . Menurut Anies dan Cak Imin, kemiskinan di Indonesia masih sangat kasat mata, sementara pengangguran ada di mana-mana. #AMINIndonesia Nomor One https://t.co/AICOMuTdyx";0;0;0;0;in;2759009002;1724695919248150793;wirsely;https://twitter.com/wirsely/status/1724695919248150793
Wed Nov 15 07:48:36 +0000 2023;1724695881411416278;"Anies dan Cak Imin, menginginkan setiap warga Indonesia memiliki akses ke layanan publik tanpa terkecuali.  Anies terbaik  #AMINIndonesia Nomor One https://t.co/pkHY9yhiuv";0;0;0;0;in;892072151511179264;1724695881411416278;savorls;https://twitter.com/savorls/status/1724695881411416278
Wed Nov 15 07:48:35 +0000 2023;1724695877380632831;"Kolaborasi serta kepemimpinan pak Anies dan Cak Imin mewakili semangat perubahan positif dan aspirasi untuk memajukan Indonesia ke arah yang lebih baik. Ini pemimpin yang di idam idamkan #AMINIndonesia Nomor One";0;0;0;0;in;1703363577179181056;1724695877380632831;middlezaki;https://twitter.com/middlezaki/status/1724695877380632831
Wed Nov 15 07:48:31 +0000 2023;1724695861563912225;".Insya Allah.. AMIN menang 1 putaran.. Aamiin Allahumma Aamiin  Menurut Anies dan Cak Imin, kemiskinan di Indonesia masih sangat kasat mata, sementara pengangguran ada di mana-mana. #AMINIndonesia Nomor One https://t.co/vkVDQDY8Et";0;0;0;0;in;2234510821;1724695861563912225;bey_sa7;https://twitter.com/bey_sa7/status/1724695861563912225
Wed Nov 15 07:48:26 +0000 2023;1724695842899275888;"Pak Anies dan Cak Imin membayangkan Indonesia yang makmur, setiap warganya hidup dalam lingkungan yang bersih, bebas polusi, dan terlindungi dari bencana ekologis. Cocok banget mereka berdua ini 👍  #AMINIndonesia Nomor One https://t.co/y2aMZnkGSf";0;0;0;0;in;1703363577179181056;1724695842899275888;middlezaki;https://twitter.com/middlezaki/status/1724695842899275888
Wed Nov 15 07:48:26 +0000 2023;1724695841968132557;"Visi, Misi, &amp  Program Pak Anies Muhaimin Dan Cak Imin disebutkan adalah layanan publik terjangkau dan berkualitas bagi setiap warga negara, mulai dari kesehatan, pendidikan, perumahan, pangan, transportasi, energi, dan informasi. Gak salah pilih😇 #AMINIndonesia Nomor One https://t.co/lcTpo3UouY";0;0;0;0;in;1703363577179181056;1724695841968132557;middlezaki;https://twitter.com/middlezaki/status/1724695841968132557
Wed Nov 15 07:48:18 +0000 2023;1724695808908599522;"Anies dan Cak Imin menilai makmur itu terkait dengan keadilan, karena Indonesia yang makmur adalah negara yang berkeadilan. Anies terbaik   #AMINIndonesia Nomor One https://t.co/5m03FS8Ecp";0;0;0;0;in;892072151511179264;1724695808908599522;savorls;https://twitter.com/savorls/status/1724695808908599522
Wed Nov 15 07:48:18 +0000 2023;1724695806429794700;"Pak Anies dan Cak Imin, menginginkan setiap warga Indonesia memiliki akses ke layanan publik tanpa terkecuali. Mantap pak!! #AMINIndonesia Nomor One";0;0;0;0;in;1703363577179181056;1724695806429794700;middlezaki;https://twitter.com/middlezaki/status/1724695806429794700
Wed Nov 15 07:48:17 +0000 2023;1724695804559114711;"Kemakmuran Bangsa Indonesia menurut Anies dan Cak Imin harus dibarengi dengan pelestarian alam dan lingkungan di Indonesia.  Anies terbaik #AMINIndonesia Nomor One https://t.co/iTMd4R0fXm";0;0;0;0;in;892072151511179264;1724695804559114711;savorls;https://twitter.com/savorls/status/1724695804559114711
Wed Nov 15 07:48:17 +0000 2023;1724695804139684136;"Anies dan Cak Imin membayangkan Indonesia yang makmur, setiap warganya hidup dalam lingkungan yang bersih, bebas polusi, dan terlindungi dari bencana ekologis. Anies terbaik  #AMINIndonesia Nomor One https://t.co/p4cBGPrKO5";0;0;0;0;in;892072151511179264;1724695804139684136;savorls;https://twitter.com/savorls/status/1724695804139684136
Wed Nov 15 07:48:12 +0000 2023;1724695782769438998;"Dengan Ridho dn Rahmat dr Alloh pasangan AMIN insyaaAlloh menang....🤲Bagi Anies dan Cak Imin, masih banyak rakyat yang sulit mendapatkan akses kesehatan maupun pendidikan yang layak dan terjangkau di Indonesia, karna itu, AMIN ingin mewujudkannya. #AMINIndonesia Nomor One";0;0;0;0;in;892068825142874115;1724695782769438998;wimqpy;https://twitter.com/wimqpy/status/1724695782769438998
Wed Nov 15 07:48:05 +0000 2023;1724695754152067540;"Pak Anies dan Cak Imin menilai makmur itu terkait dengan keadilan, karena Indonesia yang makmur adalah negara yang berkeadilan.anies the best #AMINIndonesia Nomor One";0;0;0;0;in;1703363577179181056;1724695754152067540;middlezaki;https://twitter.com/middlezaki/status/1724695754152067540
Wed Nov 15 07:48:00 +0000 2023;1724695733117550621;"Gw sih gak ragu lagi dah buat milih Pak Anies Baswedan dan Cak Imin, mereka sosok pemimpin yang luarbiasa untuk Indonesia, Maju terus AMIN. Semangat🔥 #AMINIndonesia Nomor One https://t.co/da83DcQ7J6";0;0;0;0;in;1703363577179181056;1724695733117550621;middlezaki;https://twitter.com/middlezaki/status/1724695733117550621
Wed Nov 15 07:48:00 +0000 2023;1724695730873401390;"Dalam peran mereka, Anies sebagai Gubernur DKI Jakarta dan Cak Imin sebagai politikus yang berperan besar dalam berbagai konteks di Indonesia. Anies, Cak Imin, Indonesia, Nomor One #AMINIndonesia https://t.co/zHY5EjCSYh";0;0;0;1;in;1488142421212884992;1724695730873401390;BowoVega;https://twitter.com/BowoVega/status/1724695730873401390
Wed Nov 15 07:48:00 +0000 2023;1724695730819047484;"Poko nya sekarang aku tau!!Paslon Anies dan Cak Imin membuka premis visi misinya dengan narasi bahwa Indonesia belum mencapai satu kemakmuran, dan ia ingin mewujudkan kemakmuran Indonesia. Anies,Cak Imin,Indonesia,Nomor One #AMINIndonesia";0;0;0;0;in;1716346070786293760;1724695730819047484;cyberaht;https://twitter.com/cyberaht/status/1724695730819047484
Wed Nov 15 07:47:49 +0000 2023;1724695687487729702;"Semoga Menang Satu Putaran Aamiin 🤲 Bagi Anies dan Cak Imin, masih banyak rakyat yang sulit mendapatkan akses kesehatan maupun pendidikan yang layak dan terjangkau di Indonesia, karna itu, AMIN ingin mewujudkannya. #AMINIndonesia Nomor One";0;0;0;0;in;1668503810862649344;1724695687487729702;txtrenz;https://twitter.com/txtrenz/status/1724695687487729702
Wed Nov 15 07:47:46 +0000 2023;1724695675110301908;"Coblos No.1 AMIN Bagi Anies dan Cak Imin, masih banyak rakyat yang sulit mendapatkan akses kesehatan maupun pendidikan yang layak dan terjangkau di Indonesia, karna itu, AMIN ingin mewujudkannya. #AMINIndonesia Nomor One";0;0;0;0;in;892070718766284802;1724695675110301908;savorts;https://twitter.com/savorts/status/1724695675110301908
Wed Nov 15 07:47:43 +0000 2023;1724695661583679856;"Alhamdulillah InsyaAllah No 01 Sampai Menjadi RI 1 2024 Bagi Anies dan Cak Imin, masih banyak rakyat yang sulit mendapatkan akses kesehatan maupun pendidikan yang layak dan terjangkau di Indonesia, karna itu, AMIN ingin mewujudkannya. #AMINIndonesia Nomor One";0;0;0;0;in;1685557767799812097;1724695661583679856;inejxrable;https://twitter.com/inejxrable/status/1724695661583679856
Wed Nov 15 07:47:40 +0000 2023;1724695647536968059;"Amin no 1  AMIN menang 1 putaran AamiinBagi Anies dan Cak Imin, masih banyak rakyat yang sulit mendapatkan akses kesehatan maupun pendidikan yang layak dan terjangkau di Indonesia, karna itu, AMIN ingin mewujudkannya. #AMINIndonesia Nomor One";0;0;0;0;in;764154529000611840;1724695647536968059;artifcs;https://twitter.com/artifcs/status/1724695647536968059
Wed Nov 15 07:47:36 +0000 2023;1724695632731082888;"Kemakmuran Bangsa Indonesia menurut Pak Anies dan Cak Imin harus dibarengi dengan pelestarian alam dan lingkungan di Indonesia. Mantap ga sih mereka ini #AMINIndonesia Nomor One";0;0;0;0;in;1703363577179181056;1724695632731082888;middlezaki;https://twitter.com/middlezaki/status/1724695632731082888
Wed Nov 15 07:47:33 +0000 2023;1724695616834748688;"Anies dan Cak Imin adalah dua tokoh panutan yang telah memberikan kontribusi berharga dalam dunia politik Indonesia. #AMINIndonesia Nomor One https://t.co/11xoCkCcHw";0;0;0;0;in;2759025442;1724695616834748688;diszmiss;https://twitter.com/diszmiss/status/1724695616834748688
Wed Nov 15 07:47:32 +0000 2023;1724695615685448191;"Aamiin, bismillah Amin menang satu putaran Aamiin ya Allah 🤲❤ Bagi Anies dan Cak Imin, masih banyak rakyat yang sulit mendapatkan akses kesehatan maupun pendidikan yang layak dan terjangkau di Indonesia, karna itu, AMIN ingin mewujudkannya. #AMINIndonesia Nomor One";0;0;0;0;in;2759009002;1724695615685448191;wirsely;https://twitter.com/wirsely/status/1724695615685448191
Wed Nov 15 07:47:26 +0000 2023;1724695590200819828;"Visi, Misi, &amp  Program Anies Muhaimin Dan Cak Imin disebutkan adalah layanan publik terjangkau dan berkualitas bagi setiap warga negara, mulai dari kesehatan, pendidikan, perumahan, pangan, transportasi, energi, dan informasi. Anies terbaik  #AMINIndonesia Nomor One https://t.co/Gd8tpXBxSa";0;0;0;0;in;892072151511179264;1724695590200819828;savorls;https://twitter.com/savorls/status/1724695590200819828
Wed Nov 15 07:47:18 +0000 2023;1724695556998775144;"MasyaAllah...Barrokallah fik Semoga 1 putaran AMIN menang telak..aminn yRa🤲 Bagi Anies dan Cak Imin, masih banyak rakyat yang sulit mendapatkan akses kesehatan maupun pendidikan yang layak dan terjangkau di Indonesia, karna itu, AMIN ingin mewujudkannya. #AMINIndonesia Nomor One";0;0;0;0;in;2234510821;1724695556998775144;bey_sa7;https://twitter.com/bey_sa7/status/1724695556998775144
Wed Nov 15 07:46:55 +0000 2023;1724695461305733158;"Guysss...pa Anies dan Cak Imin (AMIN) ingin Mengentaskan Kemiskinan dengan Memperluas Kesempatan Berusaha dan Menciptakan Lapangan Kerja di Indonesia. #AMINIndonesia Nomor One";0;0;0;0;in;2759025442;1724695461305733158;diszmiss;https://twitter.com/diszmiss/status/1724695461305733158
Wed Nov 15 07:46:51 +0000 2023;1724695441588314212;"Kerenn!! Anies dan Cak Imin menilai makmur itu terkait dengan keadilan, karena Indonesia yang makmur adalah negara yang berkeadilan. #AMINIndonesia Nomor One";0;0;0;0;in;1693779780959879168;1724695441588314212;Endervate;https://twitter.com/Endervate/status/1724695441588314212
Wed Nov 15 07:46:50 +0000 2023;1724695437716930954;"AM1N 1 Putaran❤📷 Visi-misi Anies dan Cak Imin untuk Indonesia paling banyak menyebut kata adil ketimbang bakal pasangan capres-cawapres lainnya. #AMINIndonesia Nomor One https://t.co/1tqrh2kzEK";0;0;0;0;in;2234510821;1724695437716930954;bey_sa7;https://twitter.com/bey_sa7/status/1724695437716930954
Wed Nov 15 07:46:44 +0000 2023;1724695413029208117;"Prabowo Balas Pantun Cak Imin: Kalau Ada Kawan Baru, Kawan Lama Dilupa Jangan Diketahui, KPU menyelenggarakan pengundian dan penetapan nomor urut capres-cawapres pada hari ini, Selasa (14/11/2023).  #PrabowoGibranIstimewa #BersamaIndonesiaMaju  #PrabowoGemoy Prabowo Subianto";0;1;0;0;in;3678315553;1724695374173184016;sitikomariah032;https://twitter.com/sitikomariah032/status/1724695413029208117
Wed Nov 15 07:46:44 +0000 2023;1724695412014248437;"Indonesia membutuhkan sosok pemimpin seperti Pak Anies Baswedan dan Cak Imin, yang selalu berusaha mensejahterakan rakyatnya. Ini baru capres-cawapres yang membuktikan kepemimpinannya #AMINIndonesia Nomor One https://t.co/ebXccZIvZc";0;0;0;0;in;1703363577179181056;1724695412014248437;middlezaki;https://twitter.com/middlezaki/status/1724695412014248437
Wed Nov 15 07:46:36 +0000 2023;1724695378237526283;"Anies menyebutkan bahwa sosok Cak Imin adalah seorang aktivis tangguh untuk Indonesia, yang meniti karier dari bawah. #AMINIndonesia Nomor One https://t.co/kcljl7Isk7";0;0;0;0;in;1422042057091149824;1724695378237526283;concertmrkl;https://twitter.com/concertmrkl/status/1724695378237526283
Wed Nov 15 07:46:30 +0000 2023;1724695356666253361;"Insyaallah pasangan AMIN menang satu putaran no 1.  Visi-misi Anies dan Cak Imin untuk Indonesia paling banyak menyebut kata adil ketimbang bakal pasangan capres-cawapres lainnya. #AMINIndonesia Nomor One https://t.co/DIIbjGsSOm";0;0;0;0;in;2759009002;1724695356666253361;wirsely;https://twitter.com/wirsely/status/1724695356666253361
Wed Nov 15 07:46:20 +0000 2023;1724695313309725157;"Semangat Anies dan Cak Imin Indonesia lebih maju dan berkembang #AMINIndonesia";0;0;0;0;in;1599628829588217856;1724695313309725157;kuhempaskau;https://twitter.com/kuhempaskau/status/1724695313309725157
Wed Nov 15 07:46:14 +0000 2023;1724695288122835124;"Ikut kyai pilih pemimpin jujur amanah amin berkah untuk rakyat dan negara Visi-misi Anies dan Cak Imin untuk Indonesia paling banyak menyebut kata adil ketimbang bakal pasangan capres-cawapres lainnya. #AMINIndonesia Nomor One https://t.co/FazW2B7Cco";0;0;0;0;in;892068825142874115;1724695288122835124;wimqpy;https://twitter.com/wimqpy/status/1724695288122835124
Wed Nov 15 07:46:08 +0000 2023;1724695264118865927;"In Syaa Allah Kapten yang cerdas dan berpengalaman disertai doa pada sang Khalik AMIN menang 1putaran Pebuari 2024. Visi-misi Anies dan Cak Imin untuk Indonesia paling banyak menyebut kata adil ketimbang bakal pasangan capres-cawapres lainnya. #AMINIndonesia Nomor One https://t.co/CiQfn5CCWF";0;0;0;0;in;1668503810862649344;1724695264118865927;txtrenz;https://twitter.com/txtrenz/status/1724695264118865927
Wed Nov 15 07:46:03 +0000 2023;1724695241259892942;"Keren mantab semoga bpk Anies jadi presiden RI 2024 2029 Allah Ukbar Amin YRA 🤲 Visi-misi Anies dan Cak Imin untuk Indonesia paling banyak menyebut kata adil ketimbang bakal pasangan capres-cawapres lainnya. #AMINIndonesia Nomor One https://t.co/otlPLFln34";0;0;0;0;in;892070718766284802;1724695241259892942;savorts;https://twitter.com/savorts/status/1724695241259892942
Wed Nov 15 07:46:00 +0000 2023;1724695227565318441;"Jarang yang tau loh,Kata adil digunakan sebagai judul visi misi pasangan Anies dan Cak Imin yakni Indonesia Adil Makmur untuk Semua. Anies,Cak Imin,Indonesia,Nomor One #AMINIndonesia https://t.co/EbsXS6FR5B";0;0;0;0;in;1716346070786293760;1724695227565318441;cyberaht;https://twitter.com/cyberaht/status/1724695227565318441
Wed Nov 15 07:46:00 +0000 2023;1724695227548475885;"Anies dan Cak Imin adalah dua tokoh yang telah memberikan kontribusi berharga dalam dunia politik di Indonesia🤗. Anies, Cak Imin, Indonesia, Nomor One #AMINIndonesia";0;0;0;0;in;1488142421212884992;1724695227548475885;BowoVega;https://twitter.com/BowoVega/status/1724695227548475885
Wed Nov 15 07:45:57 +0000 2023;1724695217406939381;"MASYAALLOH MANTAAAP AMIN 1 PUTARAN MENANG !!!! Visi-misi Anies dan Cak Imin untuk Indonesia paling banyak menyebut kata adil ketimbang bakal pasangan capres-cawapres lainnya. #AMINIndonesia Nomor One https://t.co/4PKE53FLsl";0;0;0;0;in;1685557767799812097;1724695217406939381;inejxrable;https://twitter.com/inejxrable/status/1724695217406939381
Wed Nov 15 07:45:53 +0000 2023;1724695199593767246;"Pak Anies Baswedan dan Cak Imin memang seorang pemimpin yang sangat mengutamakan kesejahteraan bagi rakyat Indonesia. Anies the best #AMINIndonesia Nomor One";0;0;0;0;in;1703363577179181056;1724695199593767246;middlezaki;https://twitter.com/middlezaki/status/1724695199593767246
Wed Nov 15 07:45:53 +0000 2023;1724695197882429537;"Mantaaaap dan aamiin... Visi-misi Anies dan Cak Imin untuk Indonesia paling banyak menyebut kata adil ketimbang bakal pasangan capres-cawapres lainnya. #AMINIndonesia Nomor One https://t.co/AOJFHBMkx0";0;0;0;0;in;764154529000611840;1724695197882429537;artifcs;https://twitter.com/artifcs/status/1724695197882429537
Wed Nov 15 07:45:45 +0000 2023;1724695166530002977;"Hadirnya Anies dan Cak Imin Indonesia melangkah maju, dua sosok yang berperestasi, aktif dan berperan penting di Indonesia #AMINIndonesia";0;0;0;0;in;1602821401907380224;1724695166530002977;basabasidoank;https://twitter.com/basabasidoank/status/1724695166530002977
Wed Nov 15 07:45:41 +0000 2023;1724695151048901024;"Anies pun yakin langkahnya sebagai capres yang akan didampingi Cak Imin sebagai cawapres dengan kendaraan Koalisi Perubahan Persatuan (KPP). Beliau emang cocok jadi pemimpin kita semua❤❤ #AMINIndonesia Nomor One";0;0;0;0;in;1422042057091149824;1724695151048901024;concertmrkl;https://twitter.com/concertmrkl/status/1724695151048901024
Wed Nov 15 07:45:34 +0000 2023;1724695121093116389;"Dengan beragam pengalaman dan latarbelakang, Pak Anies dan Cak Imin membawa kontribusi yang berharga dalam memajukanIndonesia sebagai negara yang lebih demokratis dan sejahtera. Mantap pak semangat🔥  #AMINIndonesia Nomor One https://t.co/iMAdaHo7IJ";0;0;0;0;in;1703363577179181056;1724695121093116389;middlezaki;https://twitter.com/middlezaki/status/1724695121093116389
Wed Nov 15 07:45:13 +0000 2023;1724695030093545784;"AMIN menang AMAN Indinesia ku.🤲Dokumen visi misi Anies dan Cak Imin setebal 143 halaman menyematkan kata adil sebanyak 232 kali, hal itu dikarenakan mereka ingin Indonesia yang berkeadilan. #AMINIndonesia Nomor One";0;0;0;0;in;892068825142874115;1724695030093545784;wimqpy;https://twitter.com/wimqpy/status/1724695030093545784
Wed Nov 15 07:45:10 +0000 2023;1724695019234394487;"👉Perubahan Indonesia Lebih Inovatif &amp  Humanis. Dokumen visi misi Anies dan Cak Imin setebal 143 halaman menyematkan kata adil sebanyak 232 kali, hal itu dikarenakan mereka ingin Indonesia yang berkeadilan. #AMINIndonesia Nomor One";0;0;0;0;in;1668503810862649344;1724695019234394487;txtrenz;https://twitter.com/txtrenz/status/1724695019234394487
Wed Nov 15 07:45:09 +0000 2023;1724695014843052518;"Pak Anies Dan Cak Imin, juga menyoroti kekayaan alam Indonesia yang tidak dirasakan oleh rakyat secara adil dan merata. Capres-cawapres the best👍 #AMINIndonesiaNomorOne";0;0;0;0;in;1703363577179181056;1724695014843052518;middlezaki;https://twitter.com/middlezaki/status/1724695014843052518
Wed Nov 15 07:45:00 +0000 2023;1724694975936368685;"Paslon Anies dan Cak Imin membuka premis visi misinya dengan narasi bahwa Indonesiaaa belum mencapai satu kemakmuran, dan ia ingin mewujudkan kemakmuran Indonesia. #AMINIndonesia Nomor One https://t.co/YSgWV7d9Y0";0;0;0;0;in;883524720175398912;1724694975936368685;azrtics;https://twitter.com/azrtics/status/1724694975936368685
Wed Nov 15 07:44:58 +0000 2023;1724694967237640501;"Menurut Pak Anies dan Cak Imin, kemiskinan di Indonesia masih sangat kasat mata, sementara pengangguran ada di mana-mana. Pemimpin idaman mereka ini #AMINIndonesiaNomorOne https://t.co/5kJt2KWV6Q";40;1;48;53;in;1703363577179181056;1724694967237640501;middlezaki;https://twitter.com/middlezaki/status/1724694967237640501
Wed Nov 15 07:44:54 +0000 2023;1724694953476182342;"Amiinnn pak anis ❤❤❤ Dokumen visi misi Anies dan Cak Imin setebal 143 halaman menyematkan kata adil sebanyak 232 kali, hal itu dikarenakan mereka ingin Indonesia yang berkeadilan. #AMINIndonesia Nomor One";0;0;0;0;in;1685557767799812097;1724694953476182342;inejxrable;https://twitter.com/inejxrable/status/1724694953476182342
Wed Nov 15 07:44:53 +0000 2023;1724694947818012714;"Anies dan Cak Imin (AMIN)  akan Memperkuat Sistem Pertahanan dan Keamanan Negara, serta Meningkatkan Peran dan Kepemimpinan Indonesia. Uhuy panutanku emang keren😎 #AMINIndonesia Nomor One https://t.co/FDFOux6Iqp";0;0;0;0;in;1422042057091149824;1724694947818012714;concertmrkl;https://twitter.com/concertmrkl/status/1724694947818012714
Wed Nov 15 07:44:52 +0000 2023;1724694942113780168;"Selamatkan Indonesia, Satukan Indonesia. AMIN. Satu putaran. Dokumen visi misi Anies dan Cak Imin setebal 143 halaman menyematkan kata adil sebanyak 232 kali, hal itu dikarenakan mereka ingin Indonesia yang berkeadilan. #AMINIndonesia Nomor One";0;0;0;0;in;764154529000611840;1724694942113780168;artifcs;https://twitter.com/artifcs/status/1724694942113780168
Wed Nov 15 07:44:45 +0000 2023;1724694913454096698;"Insyaallah menang pilpres 2024 Anis Baswedan RI 1 Muhaimin Iskandar RI 2Dokumen visi misi Anies dan Cak Imin setebal 143 halaman menyematkan kata adil sebanyak 232 kali, hal itu dikarenakan mereka ingin Indonesia yang berkeadilan. #AMINIndonesia Nomor One";0;0;0;0;in;2234510821;1724694913454096698;bey_sa7;https://twitter.com/bey_sa7/status/1724694913454096698
Wed Nov 15 07:44:35 +0000 2023;1724694872836513909;"Kami yakin dengan timnas amin apalagi dipimpin oleh kapten yang sudah tidak diragukan lagi kapasitasnya, begitu juga dengan jajarannya ❤ semoga kinerja mereka mampu menghadang segala kecurangann Cak Imin yakni Indonesia Adil Makmur untuk Semua. #AMINIndonesia Nomor One https://t.co/DUoBU5zqCT";0;0;0;0;in;892068825142874115;1724694872836513909;wimqpy;https://twitter.com/wimqpy/status/1724694872836513909
Wed Nov 15 07:44:35 +0000 2023;1724694871305555997;"Anies dan Cak Imin (AMIN) ingin Mewujudkan Manusia Indonesia yang Sehat, Cerdas, Produktif, Berakhlak, serta Berbudaya.  Sehat terus panutanku❤ #AMINIndonesia Nomor One";0;0;0;0;in;1422042057091149824;1724694871305555997;concertmrkl;https://twitter.com/concertmrkl/status/1724694871305555997
Wed Nov 15 07:44:32 +0000 2023;1724694860555571468;"Bagi Pak Anies dan Cak Imin, masih banyak rakyat yang sulit mendapatkan akses kesehatan maupun pendidikan yang layak dan terjangkau di Indonesia, karna itu, AMIN ingin mewujudkannya.Anies dan Cak Imin idaman #AMINIndonesiaNomorOne";0;0;0;0;in;1703363577179181056;1724694860555571468;middlezaki;https://twitter.com/middlezaki/status/1724694860555571468
Wed Nov 15 07:44:05 +0000 2023;1724694746063593893;"Akal Sehat no1️⃣❤ SIAP PILIH AMIN no1️⃣ 2024❤️🇮🇩Kata adil digunakan sebagai judul visi misi pasangan Anies dan Cak Imin yakni Indonesia Adil Makmur untuk Semua. #AMINIndonesia Nomor One https://t.co/xwEE8vvZoX";0;0;0;0;in;1668503810862649344;1724694746063593893;txtrenz;https://twitter.com/txtrenz/status/1724694746063593893
Wed Nov 15 07:44:02 +0000 2023;1724694733786935620;"AMIN AMIN AMIN AJA DULU Kata adil digunakan sebagai judul visi misi pasangan Anies dan Cak Imin yakni Indonesia Adil Makmur untuk Semua. #AMINIndonesia Nomor One https://t.co/yErQlbozuh";0;0;0;0;in;892070718766284802;1724694733786935620;savorts;https://twitter.com/savorts/status/1724694733786935620
Wed Nov 15 07:44:00 +0000 2023;1724694724869837103;"Inilah isi Dokumen visi misi Anies dan Cak Imin setebal 143 halaman menyematkan kata adil sebanyak 232 kali, hal itu dikarenakan mereka ingin Indonesia yang berkeadilan. #AMINIndonesia Nomor One https://t.co/LHSKELW3j0";0;0;0;1;in;1472981694441398273;1724694724869837103;MenurAgustin;https://twitter.com/MenurAgustin/status/1724694724869837103
Wed Nov 15 07:44:00 +0000 2023;1724694724210999746;"Tau ga sih guys!? Pak Anies dan Cak Imin mendorong partisipasi aktif warga dalam pembangunan negara dan menciptakan kesadaran akan pentingnya berkolaborasi dalam mencapai tujuan bersama. Anies,Cak Imin,Indonesia,Nomor One #AMINIndonesia";0;0;0;0;in;1716346070786293760;1724694724210999746;cyberaht;https://twitter.com/cyberaht/status/1724694724210999746
Wed Nov 15 07:44:00 +0000 2023;1724694724194275808;"Cerdas sekali,pak Anies dan Cak Imin telah mengambil sikap yang mengutamakan keadilan sosial dan kesejahteraan warga. Anies,Cak Imin,Indonesia,Nomor One #AMINIndonesia https://t.co/ruDeOBBe0m";0;0;0;0;in;1716346070786293760;1724694724194275808;cyberaht;https://twitter.com/cyberaht/status/1724694724194275808
Wed Nov 15 07:43:59 +0000 2023;1724694720184721538;"Ini baru gen z asli Amin amin aminKata adil digunakan sebagai judul visi misi pasangan Anies dan Cak Imin yakni Indonesia Adil Makmur untuk Semua. #AMINIndonesia Nomor One https://t.co/838kPbnRtI";0;0;0;0;in;1685557767799812097;1724694720184721538;inejxrable;https://twitter.com/inejxrable/status/1724694720184721538
Wed Nov 15 07:43:55 +0000 2023;1724694705739624757;"Amin 1 untuk seterusnya👍 Kata adil digunakan sebagai judul visi misi pasangan Anies dan Cak Imin yakni Indonesia Adil Makmur untuk Semua. #AMINIndonesia Nomor One https://t.co/EN8UjlFBQP";0;0;0;0;in;764154529000611840;1724694705739624757;artifcs;https://twitter.com/artifcs/status/1724694705739624757
